Timestamp,Source,Speed,Course,Latitude,Longitude,Heading
"2024-04-27 09:22:39",Terr-AIS,14.4,80,1.279323,103.8978,Unknown
"2024-04-27 09:19:40",Terr-AIS,14.2,65,1.276645,103.8864,Unknown
"2024-04-27 09:17:21",Terr-AIS,14.9,71,1.274152,103.8775,Unknown
"2024-04-27 09:15:01",Terr-AIS,15.3,77,1.271758,103.8683,Unknown
"2024-04-27 09:12:32",Terr-AIS,0.8,260,1.269925,103.8635,Unknown
"2024-04-27 09:07:06",Terr-AIS,0.5,217,1.269963,103.8635,Unknown
"2024-04-27 08:56:37",Terr-AIS,1.9,145,1.27005,103.8635,Unknown
"2024-04-27 08:52:24",Terr-AIS,0.2,0,1.268792,103.8655,Unknown
"2024-04-27 08:30:17",Terr-AIS,1.2,79,1.26884,103.8655,Unknown
"2024-04-27 08:27:51",Terr-AIS,1.3,281,1.269722,103.8637,Unknown
"2024-04-27 08:24:37",Terr-AIS,15.6,0,1.268842,103.8687,Unknown
"2024-04-27 08:21:39",Terr-AIS,15.6,53,1.25803,103.8641,Unknown
"2024-04-27 08:19:29",Terr-AIS,15.6,49,1.252607,103.8566,Unknown
"2024-04-27 08:16:29",Terr-AIS,14.4,43,1.244618,103.8468,Unknown
"2024-04-27 08:10:16",Terr-AIS,16.0,104,1.238638,103.8245,Unknown
"2024-04-27 08:07:34",Terr-AIS,0.5,328,1.249333,103.7982,Unknown
"2024-04-27 08:03:39",Terr-AIS,3.6,143,1.248453,103.7985,Unknown
"2024-04-27 07:58:32",Terr-AIS,0.5,4,1.249047,103.7986,Unknown
"2024-04-27 07:54:30",Terr-AIS,0.4,246,1.248367,103.7987,Unknown
"2024-04-27 07:49:00",Terr-AIS,16.3,293,1.241083,103.8058,Unknown
"2024-04-27 07:46:19",Terr-AIS,15.9,270,1.238858,103.8177,Unknown
"2024-04-27 07:41:33",Terr-AIS,17.9,233,1.237918,103.8387,Unknown
"2024-04-27 07:37:50",Terr-AIS,15.9,230,1.250083,103.851,Unknown
"2024-04-27 07:35:00",Terr-AIS,16.1,239,1.257818,103.861,Unknown
"2024-04-27 07:31:32",Terr-AIS,16.2,184,1.269357,103.8686,Unknown
"2024-04-27 07:29:32",Terr-AIS,4.5,71,1.270152,103.8647,Unknown
"2024-04-27 07:25:00",Terr-AIS,16.0,233,1.27419,103.8696,Unknown
"2024-04-27 07:22:32",Terr-AIS,15.7,235,1.280063,103.8789,Unknown
"2024-04-27 07:20:30",Terr-AIS,2.6,97,1.280915,103.8807,Unknown
"2024-04-27 07:04:24",Terr-AIS,0.5,174,1.280895,103.8808,Unknown
"2024-04-27 07:00:48",Terr-AIS,17.2,271,1.279723,103.8942,Unknown
"2024-04-27 06:58:20",Terr-AIS,17.5,254,1.28009,103.906,Unknown
"2024-04-27 06:54:39",Terr-AIS,16.7,280,1.280447,103.9239,Unknown
"2024-04-27 06:52:30",Terr-AIS,0.2,0,1.278663,103.9282,Unknown
"2024-04-27 06:48:37",Terr-AIS,15.3,76,1.275413,103.9195,Unknown
"2024-04-27 06:45:38",Terr-AIS,15.5,79,1.273242,103.9071,Unknown
"2024-04-27 06:43:11",Terr-AIS,15.7,84,1.271367,103.8967,Unknown
"2024-04-27 06:40:57",Terr-AIS,15.6,79,1.269863,103.8873,Unknown
"2024-04-27 06:38:56",Terr-AIS,15.7,101,1.270648,103.8787,Unknown
"2024-04-27 06:35:17",Terr-AIS,8.2,61,1.270463,103.8654,Unknown
"2024-04-27 06:31:47",Terr-AIS,0.5,149,1.269945,103.8635,Unknown
"2024-04-27 06:21:54",Terr-AIS,4.4,283,1.269545,103.8641,Unknown
"2024-04-27 06:13:26",Terr-AIS,0.2,0,1.269043,103.8657,Unknown
"2024-04-27 05:48:56",Terr-AIS,0.2,0,1.269043,103.8657,Unknown
"2024-04-27 05:26:40",Terr-AIS,0.0,0,1.269047,103.8657,Unknown
"2024-04-27 05:06:15",Terr-AIS,0.0,0,1.269005,103.8657,Unknown
"2024-04-27 04:43:07",Terr-AIS,0.0,0,1.268912,103.8656,Unknown
"2024-04-27 04:20:07",Terr-AIS,0.2,0,1.268985,103.8657,Unknown
"2024-04-27 03:59:36",Terr-AIS,0.1,0,1.268923,103.8656,Unknown
"2024-04-27 03:38:50",Terr-AIS,0.5,205,1.26893,103.8656,Unknown
"2024-04-27 03:36:50",Terr-AIS,0.0,0,1.268923,103.8656,Unknown
"2024-04-27 03:14:56",Terr-AIS,0.7,95,1.268935,103.8656,Unknown
"2024-04-27 03:12:00",Terr-AIS,1.8,113,1.269567,103.8638,Unknown
"2024-04-27 03:07:43",Terr-AIS,3.2,264,1.26962,103.8638,Unknown
"2024-04-27 03:04:23",Terr-AIS,16.1,296,1.269127,103.873,Unknown
"2024-04-27 03:01:52",Terr-AIS,16.1,294,1.265437,103.8836,Unknown
"2024-04-27 02:59:52",Terr-AIS,16.5,288,1.261923,103.8919,Unknown
"2024-04-27 02:57:11",Terr-AIS,15.9,293,1.257442,103.9032,Unknown
"2024-04-27 02:52:42",Terr-AIS,0.1,0,1.256078,103.9063,Unknown
"2024-04-27 02:49:48",Terr-AIS,0.5,341,1.256207,103.906,Unknown
"2024-04-27 02:45:18",Terr-AIS,0.2,0,1.256543,103.906,Unknown
"2024-04-27 02:41:59",Terr-AIS,9.7,86,1.256792,103.9055,Unknown
"2024-04-27 02:37:59",Terr-AIS,15.8,105,1.257872,103.8885,Unknown
"2024-04-27 02:35:44",Terr-AIS,16.2,136,1.262332,103.8801,Unknown
"2024-04-27 02:33:28",Terr-AIS,15.9,133,1.267027,103.8714,Unknown
"2024-04-27 02:30:43",Terr-AIS,7.5,51,1.270173,103.865,Unknown
"2024-04-27 02:28:20",Terr-AIS,7.5,242,1.270097,103.8648,Unknown
"2024-04-27 02:25:52",Terr-AIS,16.7,258,1.27356,103.8713,Unknown
"2024-04-27 02:23:20",Terr-AIS,16.9,247,1.277785,103.8824,Unknown
"2024-04-27 02:20:04",Terr-AIS,17.2,250,1.282307,103.8971,Unknown
"2024-04-27 02:16:31",Terr-AIS,17.3,249,1.287045,103.9132,Unknown
"2024-04-27 02:14:31",Terr-AIS,16.8,248,1.289637,103.9223,Unknown
"2024-04-27 02:10:18",Terr-AIS,16.6,258,1.295927,103.9409,Unknown
"2024-04-27 02:07:47",Terr-AIS,16.5,247,1.300598,103.9515,Unknown
"2024-04-27 02:04:59",Terr-AIS,0.3,0,1.305055,103.9598,Unknown
"2024-04-27 02:00:53",Terr-AIS,16.8,281,1.301018,103.9696,Unknown
"2024-04-27 01:58:47",Terr-AIS,16.4,258,1.301445,103.9789,Unknown
"2024-04-27 01:55:30",Terr-AIS,16.5,279,1.30047,103.9939,Unknown
"2024-04-27 01:51:12",Terr-AIS,16.6,263,1.29785,104.0141,Unknown
"2024-04-27 01:48:42",Terr-AIS,15.9,262,1.298933,104.0244,Unknown
"2024-04-27 01:43:18",Terr-AIS,15.8,257,1.302478,104.0488,Unknown
"2024-04-27 01:40:46",Terr-AIS,4.4,204,1.305777,104.0527,Unknown
"2024-04-27 01:38:46",Terr-AIS,1.6,266,1.30588,104.0529,Unknown
"2024-04-27 01:36:17",Terr-AIS,0.8,20,1.305952,104.053,Unknown
"2024-04-27 01:34:17",Terr-AIS,3.5,15,1.305307,104.0534,Unknown
"2024-04-27 01:31:41",Terr-AIS,1.3,264,1.305005,104.0529,Unknown
"2024-04-27 01:28:21",Terr-AIS,16.0,83,1.302373,104.0497,Unknown
"2024-04-27 01:25:21",Terr-AIS,15.9,76,1.298355,104.0369,Unknown
"2024-04-27 01:22:52",Terr-AIS,15.7,78,1.296163,104.026,Unknown
"2024-04-27 01:19:10",Terr-AIS,16.2,80,1.294257,104.0099,Unknown
"2024-04-27 01:15:19",Terr-AIS,16.1,84,1.29336,103.9929,Unknown
"2024-04-27 01:11:10",Terr-AIS,15.7,72,1.29271,103.9747,Unknown
"2024-04-27 01:08:10",Terr-AIS,15.7,85,1.29028,103.9617,Unknown
"2024-04-27 01:05:11",Terr-AIS,15.5,85,1.290423,103.9488,Unknown
"2024-04-27 01:03:11",Terr-AIS,15.8,86,1.289362,103.9402,Unknown
"2024-04-27 01:01:09",Terr-AIS,15.8,65,1.287227,103.9316,Unknown
"2024-04-27 00:58:08",Terr-AIS,15.3,79,1.28394,103.9192,Unknown
"2024-04-27 00:55:08",Terr-AIS,15.2,73,1.280942,103.9067,Unknown
"2024-04-27 00:52:42",Terr-AIS,15.6,87,1.278483,103.8969,Unknown
"2024-04-27 00:49:59",Terr-AIS,15.5,82,1.276045,103.8857,Unknown
"2024-04-27 00:46:38",Terr-AIS,14.9,77,1.273055,103.872,Unknown
"2024-04-27 00:43:38",Terr-AIS,5.9,35,1.269917,103.8638,Unknown
"2024-04-27 00:39:10",Terr-AIS,0.1,0,1.26982,103.8636,Unknown
"2024-04-27 00:37:08",Terr-AIS,3.8,273,1.268948,103.8655,Unknown
"2024-04-27 00:24:38",Terr-AIS,0.0,0,1.268658,103.8658,Unknown
"2024-04-27 00:02:37",Terr-AIS,0.1,0,1.268652,103.8658,Unknown
